timestamp;date_gmt;status;attendance;home_team_name;away_team_name;gameweek;prematchppghome;prematchppgaway;home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_ht_fhg_percentage_pre_match;over_05_ht_fhg_percentage_pre_match;over_15_2hg_percentage_pre_match;over_05_2hg_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;detalhe;liga;mes;dia;ano;data
1372809600;Jul_03_2013___12_00am;complete;8934.0;paysandu;guaratingueta;7.0;1.67;0.33;1.74;0.42;4;3;7;5;3;2;3_7_36_75;6_31_55;8.0;5.0;4.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;10.0;16.0;7.0;5.0;3.0;11.0;15.0;25.0;53.0;47.0;0.0;0.0;2.5;67;100;34;17;0;67;84;42;59;11.67;6.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;03;2013;20130703
1373068800;Jul_06_2013___12_00am;complete;2237.0;asa;chapecoense;7.0;1.5;3.0;1.47;1.68;0;2;2;0;0;0;;71_75;6.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;16.0;7.0;10.0;2.0;6.0;5.0;19.0;22.0;47.0;53.0;0.0;0.0;3.09;42;84;67;42;17;50;84;34;75;13.83;5.67;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373068800;Jul_06_2013___12_00am;complete;1378.0;americamineiro;parana;7.0;1.5;1.0;1.42;1.05;2;2;4;2;1;1;20_76;30_50;6.0;3.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;16.0;18.0;6.0;10.0;10.0;8.0;18.0;18.0;51.0;49.0;0.0;0.0;4.09;50;84;50;50;50;67;84;42;50;10.0;5.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373138400;Jul_06_2013___7_20pm;complete;10454.0;joinville;sportrecife;7.0;3.0;1.0;1.68;1.16;2;3;5;1;0;1;52_77;13_52_81;9.0;1.0;4.0;0.0;7.0;0.0;2.0;2.0;3.0;4.0;12.0;8.0;5.0;5.0;7.0;3.0;9.0;24.0;52.0;48.0;0.0;0.0;3.67;67;100;84;50;34;67;100;42;84;9.33;3.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373138400;Jul_06_2013___7_20pm;complete;1739.0;abc;atleticogo;7.0;0.67;0.33;2.0;0.89;0;1;1;0;0;0;;71;11.0;2.0;3.0;0.0;4.0;1.0;2.0;1.0;3.0;2.0;21.0;11.0;9.0;5.0;12.0;6.0;21.0;14.0;51.0;49.0;0.0;0.0;2.17;50;67;17;17;17;67;67;34;50;13.67;4.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373138400;Jul_06_2013___7_20pm;complete;7543.0;palmeiras;oeste;7.0;2.0;0.5;2.53;0.89;4;0;4;2;2;0;7_38_67_84;;6.0;5.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;15.0;10.0;10.0;4.0;5.0;6.0;19.0;13.0;52.0;48.0;0.0;0.0;3.09;67;67;42;25;25;42;84;9;75;13.17;5.83;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373138400;Jul_06_2013___7_20pm;complete;339.0;saocaetano;avai;7.0;1.33;1.33;1.53;1.21;0;0;0;0;0;0;;;7.0;5.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;7.0;7.0;3.0;4.0;4.0;3.0;25.0;14.0;47.0;53.0;0.0;0.0;3.17;67;67;50;33;33;50;67;25;75;9.33;6.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;06;2013;20130706
1373155200;Jul_07_2013___12_00am;complete;2632.0;figueirense;boa;7.0;2.0;2.0;2.11;1.0;3;0;3;0;0;0;58_76_84;;4.0;3.0;3.0;0.0;6.0;0.0;3.0;0.0;0.0;6.0;12.0;10.0;4.0;4.0;8.0;6.0;14.0;16.0;48.0;52.0;0.0;0.0;3.25;59;75;59;59;34;34;75;50;67;10.5;6.17;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;07;2013;20130707
1373155200;Jul_07_2013___12_00am;complete;2528.0;icasa;ceara;7.0;1.0;0.67;2.0;0.95;1;0;1;0;0;0;51;;4.0;9.0;5.0;0.0;1.0;1.0;1.0;4.0;1.0;1.0;10.0;9.0;6.0;5.0;4.0;4.0;32.0;21.0;47.0;53.0;0.0;0.0;3.0;84;84;67;17;17;50;84;42;67;10.67;6.34;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;07;2013;20130707
1373409000;Jul_09_2013___10_30pm;complete;12070.0;paysandu;saocaetano;8.0;2.0;1.33;1.74;0.37;2;2;4;0;0;0;69_84;47_57;7.0;3.0;3.0;0.0;5.0;0.0;2.0;1.0;3.0;2.0;18.0;10.0;4.0;5.0;14.0;5.0;17.0;34.0;49.0;51.0;0.0;0.0;2.29;38;67;29;13;13;54;54;29;57;12.67;6.83;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;09;2013;20130709
1373414400;Jul_10_2013___12_00am;complete;370.0;oeste;boa;8.0;1.75;1.33;1.53;1.0;0;0;0;0;0;0;;;12.0;12.0;2.0;0.0;4.0;0.0;1.0;1.0;2.0;2.0;12.0;11.0;5.0;6.0;7.0;5.0;26.0;28.0;50.0;50.0;0.0;0.0;2.46;42;71;59;17;0;25;67;43;79;13.67;7.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;10;2013;20130710
1373673600;Jul_13_2013___12_00am;complete;22488.0;palmeiras;abc;8.0;2.25;0.0;2.53;0.42;4;1;5;2;2;0;20_24_63_76;90_2;4.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;2.0;13.0;13.0;5.0;5.0;8.0;8.0;19.0;13.0;48.0;52.0;0.0;0.0;2.46;29;42;42;29;17;42;71;14;57;14.5;3.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373673600;Jul_13_2013___12_00am;complete;1776.0;atleticogo;figueirense;8.0;2.0;1.33;1.42;1.05;2;3;5;2;1;1;30_90_4;34_82_86;5.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;9.0;12.0;5.0;3.0;4.0;9.0;15.0;20.0;53.0;47.0;0.0;0.0;2.67;50;67;50;17;17;34;67;50;71;11.0;5.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373743200;Jul_13_2013___7_20pm;complete;1356.0;americamineiro;bragantino;8.0;1.33;1.33;1.42;1.0;2;2;4;2;1;1;35_65;24_83;10.0;5.0;2.0;0.0;6.0;1.0;1.0;1.0;1.0;6.0;11.0;11.0;5.0;4.0;6.0;7.0;22.0;29.0;49.0;51.0;0.0;0.0;4.0;67;100;67;50;34;84;100;36;64;9.33;7.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373743200;Jul_13_2013___7_20pm;complete;4885.0;avai;parana;8.0;1.0;1.0;1.74;1.05;2;2;4;2;0;2;49_65;20_30;6.0;4.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;8.0;5.0;2.0;2.0;6.0;3.0;13.0;16.0;52.0;48.0;0.0;0.0;2.46;46;88;46;13;0;59;88;29;57;12.0;5.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373743200;Jul_13_2013___7_20pm;complete;10177.0;joinville;chapecoense;8.0;2.25;3.0;1.68;1.68;2;2;4;2;2;0;25_37;66_80;2.0;1.0;4.0;1.0;3.0;0.0;2.0;3.0;3.0;0.0;7.0;5.0;6.0;3.0;1.0;2.0;28.0;18.0;50.0;50.0;0.0;0.0;3.0;38;88;50;38;25;38;75;50;86;11.0;5.25;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373743200;Jul_13_2013___7_20pm;complete;3160.0;americarn;sportrecife;8.0;0.67;1.5;1.47;1.16;2;4;6;3;1;2;17_60;33_35_76_77;5.0;6.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;13.0;10.0;4.0;5.0;9.0;5.0;20.0;9.0;47.0;53.0;0.0;0.0;3.59;84;100;67;54;38;29;100;43;79;11.92;5.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;13;2013;20130713
1373760000;Jul_14_2013___12_00am;complete;5617.0;ceara;asa;8.0;1.67;1.0;2.16;0.37;4;1;5;2;2;0;26_27_60_89;68;7.0;2.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;8.0;5.0;2.0;2.0;6.0;3.0;28.0;14.0;47.0;53.0;0.0;0.0;2.17;59;71;29;17;0;42;59;22;57;14.42;6.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;14;2013;20130714
1373760000;Jul_14_2013___12_00am;complete;720.0;guaratingueta;icasa;8.0;1.0;1.33;1.74;1.11;3;0;3;2;2;0;1_33_60;;;;2.0;0.0;4.0;0.0;2.0;0.0;1.0;3.0;;;;;;;;;;;0.0;0.0;3.17;67;84;67;50;17;50;84;57;79;9.0;4.67;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;14;2013;20130714
1374019200;Jul_17_2013___12_00am;complete;1075.0;icasa;oeste;9.0;1.5;0.33;2.0;0.89;0;3;3;0;0;0;;58_76_90;2.0;5.0;3.0;1.0;2.0;0.0;1.0;3.0;2.0;0.0;16.0;16.0;6.0;6.0;10.0;10.0;26.0;16.0;53.0;47.0;0.0;0.0;3.92;71;88;71;46;29;46;88;38;82;10.33;6.25;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;17;2013;20130717
1374019200;Jul_17_2013___12_00am;complete;17160.0;sportrecife;avai;9.0;2.0;1.25;2.16;1.21;2;0;2;1;1;0;21_90_3;;5.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;8.0;4.0;4.0;8.0;4.0;9.0;8.0;47.0;53.0;0.0;0.0;2.17;38;54;25;13;13;25;54;51;88;10.42;4.25;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;17;2013;20130717
1374278400;Jul_20_2013___12_00am;complete;2153.0;parana;americarn;9.0;2.33;1.0;1.95;1.0;4;0;4;2;2;0;21_31_46_66;;7.0;6.0;2.0;0.0;4.0;1.0;2.0;0.0;3.0;2.0;11.0;10.0;4.0;6.0;7.0;4.0;15.0;20.0;52.0;48.0;0.0;0.0;1.84;38;38;25;25;13;38;67;38;57;13.42;6.42;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;20;2013;20130720
1374278400;Jul_20_2013___12_00am;complete;409.0;saocaetano;guaratingueta;9.0;1.25;0.25;1.53;0.42;0;1;1;1;0;1;;17;9.0;7.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;3.0;24.0;10.0;14.0;8.0;10.0;2.0;12.0;28.0;53.0;47.0;0.0;0.0;2.88;50;63;50;38;25;50;63;38;69;10.25;5.75;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;20;2013;20130720
1374348000;Jul_20_2013___7_20pm;complete;787.0;boa;paysandu;9.0;1.0;0.0;1.63;0.37;1;0;1;1;1;0;32;;10.0;5.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;17.0;10.0;7.0;4.0;10.0;6.0;28.0;13.0;47.0;53.0;0.0;0.0;2.29;42;42;42;29;29;0;59;50;63;12.25;3.83;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;20;2013;20130720
1374348000;Jul_20_2013___7_20pm;complete;9712.0;figueirense;palmeiras;9.0;2.25;2.0;2.11;1.63;2;3;5;1;1;0;30_76;57_72_88;5.0;6.0;3.0;1.0;3.0;0.0;2.0;2.0;0.0;3.0;7.0;7.0;0.0;2.0;7.0;5.0;17.0;15.0;49.0;51.0;0.0;0.0;2.88;25;84;54;25;25;42;71;44;75;10.75;5.75;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;20;2013;20130720
1374348000;Jul_20_2013___7_20pm;complete;677.0;bragantino;ceara;9.0;1.5;0.5;1.47;0.95;2;0;2;1;1;0;11_78;;5.0;8.0;5.0;0.0;5.0;0.0;4.0;1.0;3.0;2.0;11.0;8.0;6.0;2.0;5.0;6.0;24.0;23.0;53.0;47.0;0.0;0.0;1.38;25;38;13;0;0;38;50;19;63;7.75;7.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;20;2013;20130720
1374364800;Jul_21_2013___12_00am;complete;2023.0;asa;atleticogo;9.0;1.0;1.0;1.47;0.89;0;1;1;1;0;1;;34;9.0;1.0;1.0;0.0;4.0;1.0;1.0;0.0;3.0;2.0;18.0;5.0;9.0;4.0;9.0;1.0;25.0;22.0;53.0;47.0;0.0;0.0;2.5;29;63;46;29;13;46;46;44;69;12.75;4.67;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;21;2013;20130721
1374364800;Jul_21_2013___12_00am;complete;2270.0;abc;joinville;9.0;0.5;2.0;2.0;1.42;0;0;0;0;0;0;;;8.0;5.0;2.0;0.0;5.0;0.0;1.0;1.0;2.0;3.0;12.0;10.0;4.0;4.0;8.0;6.0;23.0;17.0;53.0;47.0;0.0;0.0;2.38;59;88;34;17;0;71;71;38;63;10.42;4.33;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;21;2013;20130721
1374624000;Jul_24_2013___12_00am;complete;2009.0;asa;bragantino;10.0;0.75;1.25;1.47;1.0;2;1;3;2;1;1;22_80;3;3.0;2.0;7.0;0.0;2.0;1.0;2.0;5.0;1.0;2.0;18.0;11.0;4.0;5.0;14.0;6.0;28.0;19.0;49.0;51.0;0.0;0.0;2.63;38;88;50;25;0;63;88;22;62;11.75;6.5;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;24;2013;20130724
1374624000;Jul_24_2013___12_00am;complete;1080.0;icasa;joinville;10.0;1.2;1.75;2.0;1.42;2;1;3;1;1;0;40_77;54;4.0;12.0;4.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;10.0;11.0;7.0;6.0;3.0;5.0;23.0;23.0;52.0;48.0;0.0;0.0;2.83;55;78;65;23;10;35;55;50;78;9.25;6.6;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;24;2013;20130724
1374883200;Jul_27_2013___12_00am;complete;2208.0;atleticogo;americarn;10.0;1.5;0.8;1.42;1.0;0;1;1;0;0;0;;56;15.0;1.0;3.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;19.0;5.0;12.0;3.0;7.0;2.0;18.0;25.0;49.0;51.0;0.0;0.0;3.1;55;78;68;43;23;53;75;44;67;11.25;6.25;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374883200;Jul_27_2013___12_00am;complete;17358.0;sportrecife;oeste;10.0;2.25;1.0;2.16;0.89;2;0;2;2;2;0;36_39;;6.0;5.0;2.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;16.0;6.0;6.0;3.0;10.0;3.0;18.0;17.0;49.0;51.0;0.0;0.0;2.75;25;75;38;25;13;25;63;45;89;10.0;4.25;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374952800;Jul_27_2013___7_20pm;complete;1157.0;boa;americamineiro;10.0;1.4;2.25;1.63;1.58;1;1;2;2;1;1;12;44;5.0;6.0;2.0;0.0;4.0;0.0;0.0;2.0;1.0;3.0;13.0;10.0;4.0;5.0;9.0;5.0;24.0;17.0;50.0;50.0;0.0;0.0;2.0;45;45;45;10;10;0;80;60;66;11.8;4.35;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374952800;Jul_27_2013___7_20pm;complete;4098.0;chapecoense;avai;10.0;2.33;1.0;2.11;1.21;3;1;4;2;2;0;29_44_65;71;8.0;6.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;14.0;8.0;9.0;4.0;5.0;4.0;25.0;16.0;50.0;50.0;0.0;0.0;3.57;80;90;54;44;44;37;90;48;89;12.07;3.13;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374952800;Jul_27_2013___7_20pm;complete;5908.0;parana;ceara;10.0;2.5;0.4;1.95;0.95;3;0;3;2;2;0;33_39_65;;5.0;9.0;1.0;0.0;4.0;0.0;0.0;1.0;2.0;2.0;8.0;7.0;4.0;3.0;4.0;4.0;12.0;26.0;47.0;53.0;0.0;0.0;1.55;20;43;23;13;0;33;55;33;62;13.25;6.3;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374952800;Jul_27_2013___7_20pm;complete;10315.0;guaratingueta;palmeiras;10.0;1.5;2.25;1.74;1.63;1;1;2;1;0;1;49;21;4.0;10.0;4.0;1.0;6.0;1.0;3.0;2.0;2.0;5.0;10.0;12.0;6.0;5.0;4.0;7.0;21.0;16.0;48.0;52.0;0.0;0.0;3.0;38;75;63;38;25;38;88;39;73;11.33;4.75;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;27;2013;20130727
1374969600;Jul_28_2013___12_00am;complete;3014.0;figueirense;saocaetano;10.0;1.8;1.25;2.11;0.37;3;1;4;1;1;0;35_74_90_3;55;6.0;5.0;2.0;0.0;3.0;1.0;0.0;2.0;2.0;2.0;12.0;10.0;3.0;10.0;9.0;0.0;24.0;19.0;53.0;47.0;0.0;0.0;3.0;43;75;65;43;30;33;53;45;67;9.05;6.75;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;28;2013;20130728
1374969600;Jul_28_2013___12_00am;complete;2437.0;abc;paysandu;10.0;0.6;0.0;2.0;0.37;3;0;3;1;1;0;24_79_84;;6.0;5.0;5.0;0.0;4.0;1.0;0.0;5.0;1.0;4.0;8.0;11.0;2.0;8.0;6.0;3.0;28.0;21.0;51.0;49.0;0.0;0.0;1.7;33;43;13;13;13;30;68;33;50;12.8;4.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;28;2013;20130728
1375223400;Jul_30_2013___10_30pm;complete;1771.0;oeste;guaratingueta;11.0;1.6;0.8;1.53;0.42;1;0;1;0;0;0;53;;6.0;2.0;3.0;0.0;3.0;0.0;2.0;1.0;1.0;2.0;11.0;10.0;3.0;6.0;8.0;4.0;17.0;19.0;53.0;47.0;0.0;0.0;2.6;50;70;50;20;10;50;90;35;70;14.2;5.8;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;30;2013;20130730
1375223400;Jul_30_2013___10_30pm;complete;2723.0;avai;atleticogo;11.0;1.0;1.4;1.74;0.89;1;0;1;0;0;0;58;;12.0;5.0;4.0;0.0;5.0;1.0;0.0;4.0;3.0;3.0;7.0;7.0;2.0;3.0;5.0;4.0;20.0;22.0;49.0;51.0;0.0;0.0;2.4;48;60;48;23;10;48;70;40;75;11.8;6.15;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;30;2013;20130730
1375223400;Jul_30_2013___10_30pm;complete;7169.0;joinville;boa;11.0;2.0;1.25;1.68;1.0;2;3;5;4;2;2;2_17;5_18_85;6.0;5.0;0.0;1.0;6.0;1.0;0.0;1.0;1.0;6.0;10.0;8.0;3.0;7.0;7.0;1.0;20.0;23.0;48.0;52.0;0.0;0.0;2.8;43;75;65;43;10;40;63;45;60;11.1;6.85;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;30;2013;20130730
1375223400;Jul_30_2013___10_30pm;complete;6542.0;ceara;chapecoense;11.0;2.0;2.6;2.16;1.68;3;1;4;4;3;1;6_13_17;2;6.0;5.0;3.0;0.0;2.0;0.0;1.0;2.0;1.0;1.0;11.0;8.0;3.0;2.0;8.0;6.0;23.0;15.0;52.0;48.0;0.0;0.0;2.9;58;78;45;45;23;35;68;44;85;13.05;6.2;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;30;2013;20130730
1375223400;Jul_30_2013___10_30pm;complete;906.0;americarn;asa;11.0;0.5;0.8;1.47;0.37;2;0;2;2;2;0;3_38;;10.0;6.0;3.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;11.0;10.0;6.0;4.0;5.0;6.0;27.0;9.0;48.0;52.0;0.0;0.0;3.05;68;90;45;35;23;55;80;35;65;12.0;4.6;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;30;2013;20130730
1375231800;Jul_31_2013___12_50am;complete;1428.0;americamineiro;sportrecife;11.0;1.25;1.8;1.42;1.16;5;0;5;1;1;0;14_47_74_88_90_1;;6.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;14.0;10.0;4.0;6.0;10.0;4.0;18.0;13.0;48.0;52.0;0.0;0.0;5.03;100;100;100;90;65;70;100;59;79;11.1;5.3;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;31;2013;20130731
1375231800;Jul_31_2013___12_50am;complete;12890.0;palmeiras;icasa;11.0;2.4;1.0;2.53;1.11;4;0;4;1;1;0;38_78_86_90_3;;7.0;2.0;2.0;0.0;4.0;0.0;1.0;1.0;3.0;1.0;20.0;10.0;7.0;5.0;13.0;5.0;9.0;20.0;52.0;48.0;0.0;0.0;2.9;45;80;68;33;10;68;78;45;85;12.07;5.05;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;31;2013;20130731
1375231800;Jul_31_2013___12_50am;complete;344.0;saocaetano;abc;11.0;1.0;0.0;1.53;0.42;2;1;3;2;2;0;26_38;65;3.0;7.0;3.0;0.0;2.0;0.0;0.0;3.0;1.0;1.0;16.0;11.0;8.0;3.0;8.0;8.0;25.0;14.0;47.0;53.0;0.0;0.0;2.43;35;35;35;35;35;35;58;30;55;11.3;4.35;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;31;2013;20130731
1375231800;Jul_31_2013___12_50am;complete;451.0;bragantino;parana;11.0;1.8;1.0;1.47;1.05;0;0;0;0;0;0;;;4.0;6.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;19.0;8.0;7.0;3.0;12.0;5.0;30.0;23.0;50.0;50.0;0.0;0.0;2.0;20;60;20;20;0;40;70;25;65;8.2;5.8;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;31;2013;20130731
1375231800;Jul_31_2013___12_50am;complete;3196.0;paysandu;figueirense;11.0;1.8;1.75;1.74;1.05;2;1;3;2;1;1;41_54;29;3.0;8.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;9.0;12.0;3.0;3.0;6.0;9.0;26.0;18.0;51.0;49.0;0.0;0.0;3.45;78;88;45;45;35;68;80;60;70;11.05;6.15;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;07;31;2013;20130731
1375482600;Aug_02_2013___10_30pm;complete;1365.0;americarn;boa;12.0;1.0;1.6;1.47;1.0;0;0;0;0;0;0;;;9.0;3.0;4.0;0.0;4.0;1.0;1.0;3.0;2.0;3.0;16.0;9.0;6.0;2.0;10.0;7.0;26.0;22.0;51.0;49.0;0.0;0.0;2.9;50;80;50;40;20;40;70;36;60;13.8;7.0;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;02;2013;20130802
1375482600;Aug_02_2013___10_30pm;complete;20604.0;palmeiras;bragantino;12.0;2.5;1.0;2.53;1.0;2;1;3;1;1;0;42_63;89;7.0;6.0;2.0;1.0;4.0;1.0;1.0;2.0;3.0;2.0;16.0;12.0;12.0;2.0;4.0;10.0;19.0;24.0;53.0;47.0;0.0;0.0;2.9;47;84;64;35;9;65;92;23;73;11.97;6.43;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;02;2013;20130802
1375491000;Aug_03_2013___12_50am;complete;1548.0;oeste;asa;12.0;1.83;0.67;1.53;0.37;1;2;3;1;1;0;4;53_67;7.0;7.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;8.0;12.0;0.0;5.0;8.0;7.0;14.0;20.0;48.0;52.0;0.0;0.0;2.09;42;67;33;9;9;50;67;27;64;14.17;5.16;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
1375491000;Aug_03_2013___12_50am;complete;2222.0;americamineiro;ceara;12.0;1.6;0.33;1.42;0.95;2;2;4;1;1;0;38_82;67_77;3.0;7.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;14.0;7.0;5.0;2.0;9.0;5.0;13.0;17.0;48.0;52.0;0.0;0.0;3.52;57;84;67;50;30;65;84;44;67;12.07;5.83;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
1375557600;Aug_03_2013___7_20pm;complete;3853.0;avai;paysandu;12.0;1.4;0.0;1.74;0.37;2;0;2;1;1;0;24_89;;7.0;4.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;3.0;13.0;6.0;4.0;3.0;9.0;3.0;24.0;9.0;47.0;53.0;0.0;0.0;2.4;40;60;50;20;10;30;80;41;73;13.25;5.8;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
1375557600;Aug_03_2013___7_20pm;complete;8731.0;joinville;figueirense;12.0;1.67;1.4;1.68;1.05;3;1;4;0;0;0;62_67_76;63;8.0;4.0;3.0;0.0;4.0;2.0;1.0;2.0;1.0;5.0;5.0;9.0;2.0;6.0;3.0;3.0;19.0;21.0;49.0;51.0;0.0;0.0;3.62;74;90;72;54;37;82;100;55;78;9.03;4.9;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
1375557600;Aug_03_2013___7_20pm;complete;1647.0;icasa;saocaetano;12.0;1.5;1.0;2.0;0.37;3;2;5;2;0;2;52_75_83;4_11;6.0;8.0;4.0;0.0;4.0;0.0;1.0;3.0;0.0;4.0;7.0;8.0;3.0;3.0;4.0;5.0;20.0;25.0;52.0;48.0;0.0;0.0;2.87;54;72;72;29;9;19;54;46;78;10.07;7.47;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
1375557600;Aug_03_2013___7_20pm;complete;17548.0;sportrecife;chapecoense;12.0;2.4;2.17;2.16;1.68;1;2;3;0;0;0;47;90_90_3;4.0;3.0;4.0;0.0;3.0;0.0;2.0;2.0;2.0;1.0;8.0;14.0;4.0;7.0;4.0;7.0;22.0;19.0;47.0;53.0;0.0;0.0;2.3;25;72;25;25;9;27;64;58;91;11.03;4.6;_brazil_serie_b_matches_2013_to_2013_stats_csv;brazilserie;08;03;2013;20130803
